"conscientizacao_ID","Escolaridade(chefe_familia)","Recebe_Info_Energia","Interesse_Info_Energia","Compra_Produtos_Economicos","Evita_Banho_Demorado","Regula_Temp_Geladeira","Evita_Acender_Luz_Dia"
1999,Fundamental I completo / Fundamental II incompleto,Não,Não,Raramente,Normalmente,Normalmente,Sempre
2000,Fundamental I completo / Fundamental II incompleto,Não,Não,Sempre,Normalmente,Sempre,Raramente
2001,Analfabeto / Fundamental I incompleto,Não,Sim,Normalmente,Nunca,Nunca,Normalmente
2002,Analfabeto / Fundamental I incompleto,Não,Não,Normalmente,Raramente,Raramente,Normalmente
2003,Fundamental I completo / Fundamental II incompleto,Sim,"",Normalmente,Raramente,Nunca,Normalmente
2004,Superior completo,Não,Sim,Normalmente,Normalmente,Nunca,Sempre
2005,Médio completo/Superior incompleto,Não,Não,Normalmente,Raramente,Raramente,Normalmente
2006,Analfabeto / Fundamental I incompleto,Não,Não,Normalmente,Normalmente,Raramente,Sempre
2007,Fundamental I completo / Fundamental II incompleto,Sim,"",NÃO SE APLICA,"",Sempre,Nunca
2008,Fundamental I completo / Fundamental II incompleto,Não,Não sabe/não responde,Sempre,Sempre,Normalmente,Sempre
2009,Médio completo/Superior incompleto,Sim,"",NÃO SE APLICA,Raramente,Normalmente,Sempre
2010,Médio completo/Superior incompleto,Não,Não,Normalmente,Raramente,Normalmente,Normalmente
2011,Fundamental I completo / Fundamental II incompleto,Sim,"",Normalmente,Normalmente,Raramente,Normalmente
2012,Fundamental completo/Médio incompleto,Sim,"",Normalmente,Raramente,Raramente,Normalmente
2013,Superior completo,Sim,"",Normalmente,NÃO SE APLICA,Normalmente,Normalmente
2014,Superior completo,Sim,"",Normalmente,Normalmente,Normalmente,Raramente
2015,Analfabeto / Fundamental I incompleto,Não sabe/não responde,Sim,Sempre,"",NÃO SE APLICA,Sempre
2016,Analfabeto / Fundamental I incompleto,Não,Sim,Sempre,Normalmente,Raramente,Sempre
2017,Médio completo/Superior incompleto,Não sabe/não responde,Não,Sempre,Normalmente,Sempre,Sempre
2018,Analfabeto / Fundamental I incompleto,Não sabe/não responde,Sim,Sempre,Sempre,Raramente,Normalmente
2019,Fundamental completo/Médio incompleto,Não,Não,Sempre,Sempre,Normalmente,Sempre
2020,Fundamental I completo / Fundamental II incompleto,Não,Não,Sempre,Sempre,Normalmente,Raramente
2021,Fundamental I completo / Fundamental II incompleto,Não,Não,Sempre,NÃO SE APLICA,Sempre,Sempre
2022,Fundamental I completo / Fundamental II incompleto,Sim,"",Raramente,Sempre,Sempre,Sempre
2023,Médio completo/Superior incompleto,Não,Não,Sempre,Sempre,Normalmente,Raramente
2024,Médio completo/Superior incompleto,Não,Sim,Sempre,Sempre,Nunca,Raramente
2025,Fundamental I completo / Fundamental II incompleto,Não,Sim,Normalmente,Sempre,NÃO SE APLICA,Normalmente
2026,Médio completo/Superior incompleto,Não,Não,Sempre,NÃO SE APLICA,Normalmente,Sempre
2027,Médio completo/Superior incompleto,Não sabe/não responde,Sim,Normalmente,"",NÃO SE APLICA,Raramente
2028,Médio completo/Superior incompleto,Não,Sim,Raramente,"",Normalmente,Nunca
2029,Analfabeto / Fundamental I incompleto,Não,Não,Sempre,Normalmente,Normalmente,Normalmente
2030,Fundamental completo/Médio incompleto,Sim,"",Normalmente,Normalmente,Nunca,Normalmente
2031,Fundamental completo/Médio incompleto,Não sabe/não responde,Sim,Sempre,Normalmente,Sempre,Raramente
2032,Superior completo,Não sabe/não responde,Sim,Sempre,Normalmente,Sempre,Raramente
2033,Fundamental completo/Médio incompleto,Não sabe/não responde,Não sabe/não responde,Sempre,Normalmente,Sempre,Normalmente
2034,Fundamental I completo / Fundamental II incompleto,Sim,"",Sempre,Raramente,Normalmente,Raramente
2035,Médio completo/Superior incompleto,Não,Sim,Normalmente,Nunca,Normalmente,Sempre
2036,Fundamental completo/Médio incompleto,Não,Não sabe/não responde,Normalmente,Normalmente,Raramente,Sempre
2037,Médio completo/Superior incompleto,Não,Não,Normalmente,Raramente,Nunca,Normalmente
2038,Médio completo/Superior incompleto,Não,Sim,Nunca,Raramente,Raramente,Raramente
2039,Médio completo/Superior incompleto,Não,Não,Normalmente,Normalmente,Nunca,Sempre
2040,Médio completo/Superior incompleto,Não,Não,Sempre,Raramente,Nunca,Normalmente
2041,Superior completo,Sim,"",Sempre,Normalmente,Raramente,Raramente
2042,Fundamental completo/Médio incompleto,Sim,"",Normalmente,Sempre,Raramente,Sempre
2043,Analfabeto / Fundamental I incompleto,Sim,"",Raramente,Raramente,Raramente,Normalmente
2044,Fundamental I completo / Fundamental II incompleto,Sim,"",Normalmente,Raramente,Raramente,Normalmente
2045,Analfabeto / Fundamental I incompleto,Não,Não,Normalmente,Raramente,Nunca,Normalmente
2046,Fundamental I completo / Fundamental II incompleto,Não,Não,Normalmente,Normalmente,Nunca,Normalmente
2047,Fundamental I completo / Fundamental II incompleto,Sim,"",Normalmente,Raramente,Nunca,Raramente
2048,Fundamental I completo / Fundamental II incompleto,Não,Não,Normalmente,Normalmente,Nunca,Raramente
2049,Fundamental I completo / Fundamental II incompleto,Não,Sim,Sempre,Raramente,Normalmente,Sempre
2050,Fundamental I completo / Fundamental II incompleto,Não,Sim,Raramente,Sempre,Sempre,Normalmente
2051,Superior completo,Não,Sim,Normalmente,Raramente,Raramente,Sempre
2052,Fundamental completo/Médio incompleto,Não,Não,Normalmente,NÃO SE APLICA,Normalmente,Normalmente
2053,Médio completo/Superior incompleto,Não,Sim,Raramente,Normalmente,Raramente,Normalmente
2054,Analfabeto / Fundamental I incompleto,Não,Sim,Sempre,Normalmente,Normalmente,Raramente
2055,Fundamental I completo / Fundamental II incompleto,Não,Sim,Normalmente,Sempre,Raramente,Sempre
2056,Fundamental I completo / Fundamental II incompleto,Não,Sim,Normalmente,Sempre,Raramente,Normalmente
2057,Fundamental I completo / Fundamental II incompleto,Não sabe/não responde,Sim,Normalmente,Normalmente,Raramente,Normalmente
2058,Analfabeto / Fundamental I incompleto,Não sabe/não responde,Não sabe/não responde,Normalmente,"",Normalmente,Raramente
2059,Analfabeto / Fundamental I incompleto,Não,Sim,Sempre,Raramente,Sempre,Normalmente
2060,Fundamental I completo / Fundamental II incompleto,Sim,"",Raramente,Normalmente,Normalmente,Normalmente
2061,Fundamental I completo / Fundamental II incompleto,Não,Não sabe/não responde,Raramente,Sempre,Raramente,Sempre
2062,Médio completo/Superior incompleto,Não sabe/não responde,Sim,Sempre,Sempre,Raramente,Normalmente
2063,Médio completo/Superior incompleto,Sim,"",Raramente,Normalmente,Nunca,Sempre
2064,Superior completo,Não,Não,Sempre,Raramente,Nunca,Sempre
2065,Superior completo,Não,Sim,Normalmente,Raramente,Sempre,Sempre
2066,Fundamental I completo / Fundamental II incompleto,Não sabe/não responde,Sim,Normalmente,Sempre,Sempre,Normalmente
2067,Fundamental I completo / Fundamental II incompleto,Não sabe/não responde,Sim,Raramente,Normalmente,Sempre,Normalmente
2068,Fundamental I completo / Fundamental II incompleto,Sim,"",Normalmente,Raramente,Normalmente,Normalmente
2069,Médio completo/Superior incompleto,Não,Sim,Raramente,Raramente,Raramente,Normalmente
2070,Analfabeto / Fundamental I incompleto,Sim,"",Raramente,Normalmente,Nunca,Normalmente
2071,Fundamental completo/Médio incompleto,Não,Não,Normalmente,Raramente,Raramente,Normalmente
2072,Analfabeto / Fundamental I incompleto,Não,Não,Normalmente,Normalmente,Nunca,Normalmente
2073,Analfabeto / Fundamental I incompleto,Não sabe/não responde,Não sabe/não responde,NÃO SE APLICA,Sempre,Sempre,Sempre
2074,Fundamental I completo / Fundamental II incompleto,Sim,"",Raramente,Raramente,Normalmente,Normalmente
2075,Fundamental completo/Médio incompleto,Não,Sim,Raramente,Raramente,Raramente,Sempre
2076,Superior completo,Sim,"",Normalmente,Raramente,Nunca,Sempre
2077,Fundamental I completo / Fundamental II incompleto,Sim,"",Normalmente,Normalmente,Nunca,Normalmente
2078,Médio completo/Superior incompleto,Não,Sim,Normalmente,Raramente,Nunca,Sempre
2079,Médio completo/Superior incompleto,Não,Sim,Normalmente,NÃO SE APLICA,Normalmente,Sempre
2080,Analfabeto / Fundamental I incompleto,Sim,"",Normalmente,Normalmente,Raramente,Normalmente
2081,Superior completo,Sim,"",Normalmente,Normalmente,Nunca,Normalmente
2082,Fundamental I completo / Fundamental II incompleto,Não,Sim,Raramente,Raramente,Raramente,Normalmente
2083,Superior completo,Sim,"",Normalmente,Raramente,Nunca,Normalmente
2084,Fundamental I completo / Fundamental II incompleto,Não sabe/não responde,Sim,Normalmente,Raramente,Normalmente,Sempre
2085,Fundamental I completo / Fundamental II incompleto,Sim,"",Sempre,Normalmente,Sempre,Raramente
2086,Fundamental completo/Médio incompleto,Não sabe/não responde,Sim,Sempre,Normalmente,Raramente,Normalmente
2087,Analfabeto / Fundamental I incompleto,Sim,"",Sempre,Normalmente,Normalmente,Raramente
2088,Fundamental I completo / Fundamental II incompleto,Não sabe/não responde,Não sabe/não responde,Normalmente,"",NÃO SE APLICA,NÃO SE APLICA
2089,Fundamental completo/Médio incompleto,Não sabe/não responde,Não sabe/não responde,NÃO SE APLICA,"",Normalmente,NÃO SE APLICA
2090,Analfabeto / Fundamental I incompleto,Não sabe/não responde,Não sabe/não responde,Raramente,"",NÃO SE APLICA,NÃO SE APLICA
2091,Fundamental I completo / Fundamental II incompleto,Não sabe/não responde,Não sabe/não responde,Raramente,"",Raramente,Raramente
2092,Médio completo/Superior incompleto,Não sabe/não responde,Não sabe/não responde,Normalmente,"",Raramente,Raramente
2093,Fundamental I completo / Fundamental II incompleto,Não sabe/não responde,Não,Normalmente,Raramente,Normalmente,Normalmente
2094,Fundamental completo/Médio incompleto,Não sabe/não responde,Não sabe/não responde,Raramente,"",Normalmente,Raramente
2095,Fundamental I completo / Fundamental II incompleto,Não sabe/não responde,Não,Sempre,Raramente,Normalmente,Raramente
2096,Fundamental completo/Médio incompleto,Não sabe/não responde,Sim,Sempre,Raramente,Raramente,Raramente
2097,Fundamental completo/Médio incompleto,Não sabe/não responde,Não,Raramente,Raramente,Raramente,Raramente
2098,Médio completo/Superior incompleto,Não sabe/não responde,Não,Nunca,Raramente,Normalmente,Raramente
2099,Analfabeto / Fundamental I incompleto,Não sabe/não responde,Sim,Nunca,Raramente,Normalmente,Raramente
2100,Analfabeto / Fundamental I incompleto,Não sabe/não responde,Não,Raramente,Raramente,Normalmente,Raramente
2101,Superior completo,Não,Sim,Normalmente,Sempre,Nunca,Sempre
2102,Fundamental completo/Médio incompleto,Não sabe/não responde,Não sabe/não responde,Raramente,Normalmente,Sempre,Normalmente
2103,Médio completo/Superior incompleto,Não sabe/não responde,Não sabe/não responde,Normalmente,"",Normalmente,Nunca
2104,Médio completo/Superior incompleto,Não,Não,Normalmente,NÃO SE APLICA,Raramente,Raramente
2105,Fundamental completo/Médio incompleto,Não sabe/não responde,Não sabe/não responde,Normalmente,"",Raramente,Raramente
2106,Analfabeto / Fundamental I incompleto,Não sabe/não responde,Não sabe/não responde,Nunca,"",Nunca,Nunca
2107,Fundamental completo/Médio incompleto,Não,Não sabe/não responde,Sempre,Normalmente,Sempre,Sempre
2108,Médio completo/Superior incompleto,Não,Não sabe/não responde,Sempre,Normalmente,Normalmente,Sempre
2109,Fundamental I completo / Fundamental II incompleto,Não sabe/não responde,Não,Sempre,Sempre,Sempre,Sempre
2110,Fundamental I completo / Fundamental II incompleto,Não,Não,Normalmente,Raramente,Normalmente,Sempre
2111,Fundamental I completo / Fundamental II incompleto,Não,Não,Sempre,Normalmente,Raramente,Sempre
2112,Analfabeto / Fundamental I incompleto,Não,Não,Nunca,Sempre,Normalmente,Normalmente
2113,Fundamental completo/Médio incompleto,Não,Não,Sempre,NÃO SE APLICA,NÃO SE APLICA,Normalmente
2114,Fundamental I completo / Fundamental II incompleto,Não,Não,Sempre,Sempre,Nunca,Sempre
2115,Analfabeto / Fundamental I incompleto,Sim,"",Sempre,Sempre,Nunca,NÃO SE APLICA
2116,Fundamental completo/Médio incompleto,Não,Não,Sempre,Normalmente,Nunca,Sempre
2117,Fundamental I completo / Fundamental II incompleto,Não,Sim,Nunca,"",Normalmente,Raramente
2118,Fundamental completo/Médio incompleto,Não sabe/não responde,Sim,Raramente,Normalmente,Sempre,Normalmente
2119,Fundamental I completo / Fundamental II incompleto,Não,Não sabe/não responde,Raramente,"",Raramente,Raramente
2120,Fundamental completo/Médio incompleto,Não sabe/não responde,Não sabe/não responde,NÃO SE APLICA,"",NÃO SE APLICA,NÃO SE APLICA
2121,Médio completo/Superior incompleto,Não sabe/não responde,Não sabe/não responde,Raramente,"",Raramente,Normalmente
2122,Fundamental completo/Médio incompleto,Não sabe/não responde,Não sabe/não responde,Raramente,"",Raramente,Raramente
2123,Médio completo/Superior incompleto,Não sabe/não responde,Não,Raramente,"",Raramente,NÃO SE APLICA
2124,Médio completo/Superior incompleto,Não sabe/não responde,Não sabe/não responde,Raramente,"",Raramente,Raramente
2125,Médio completo/Superior incompleto,Não sabe/não responde,Não sabe/não responde,Raramente,NÃO SE APLICA,Raramente,NÃO SE APLICA
2126,Fundamental I completo / Fundamental II incompleto,Não sabe/não responde,Não sabe/não responde,Normalmente,"",Nunca,NÃO SE APLICA
2127,Médio completo/Superior incompleto,Não sabe/não responde,Não sabe/não responde,Raramente,"",Nunca,Nunca
2128,Fundamental completo/Médio incompleto,Não sabe/não responde,Não sabe/não responde,Raramente,"",Raramente,NÃO SE APLICA
2129,Fundamental I completo / Fundamental II incompleto,Não,Não,Sempre,Sempre,Sempre,Normalmente
2130,Fundamental I completo / Fundamental II incompleto,Não sabe/não responde,Não sabe/não responde,Raramente,"",NÃO SE APLICA,NÃO SE APLICA
2131,Analfabeto / Fundamental I incompleto,Não sabe/não responde,Não sabe/não responde,Normalmente,"",Nunca,NÃO SE APLICA
2132,Médio completo/Superior incompleto,Não,Não sabe/não responde,Raramente,Raramente,NÃO SE APLICA,NÃO SE APLICA
2133,Fundamental I completo / Fundamental II incompleto,Não sabe/não responde,Não sabe/não responde,Raramente,"",Raramente,Nunca
2134,Médio completo/Superior incompleto,Não sabe/não responde,Não sabe/não responde,Normalmente,"",Raramente,NÃO SE APLICA
2135,Fundamental completo/Médio incompleto,Sim,"",Raramente,"",Raramente,NÃO SE APLICA
2136,Analfabeto / Fundamental I incompleto,Não,Não sabe/não responde,Normalmente,Normalmente,Normalmente,Normalmente
2137,Superior completo,Não sabe/não responde,Não sabe/não responde,Raramente,Raramente,Normalmente,Normalmente
2138,Analfabeto / Fundamental I incompleto,Sim,"",Sempre,NÃO SE APLICA,NÃO SE APLICA,Sempre
2139,Médio completo/Superior incompleto,Não,Não,Normalmente,NÃO SE APLICA,Raramente,NÃO SE APLICA
2140,Médio completo/Superior incompleto,Sim,"",Sempre,"",NÃO SE APLICA,NÃO SE APLICA
2141,Médio completo/Superior incompleto,Não,Sim,Raramente,Nunca,Raramente,Raramente
2142,Fundamental I completo / Fundamental II incompleto,Não,Sim,Raramente,"",Raramente,Raramente
2143,Médio completo/Superior incompleto,Não sabe/não responde,Sim,NÃO SE APLICA,"",NÃO SE APLICA,NÃO SE APLICA
2144,Superior completo,Não,Sim,Normalmente,Raramente,Raramente,Raramente
2145,Superior completo,Não,Sim,NÃO SE APLICA,"",Nunca,Normalmente
2146,Médio completo/Superior incompleto,Não,Não,NÃO SE APLICA,"",Normalmente,Sempre
2147,Médio completo/Superior incompleto,Não,Sim,Raramente,Normalmente,Normalmente,Raramente
2148,Fundamental I completo / Fundamental II incompleto,Não sabe/não responde,Sim,Normalmente,Normalmente,Sempre,Sempre
2149,Fundamental completo/Médio incompleto,Não,Sim,Normalmente,Normalmente,Normalmente,Raramente
2150,Superior completo,Não,Sim,Raramente,Raramente,Normalmente,Normalmente
2151,Analfabeto / Fundamental I incompleto,Não,Sim,Normalmente,Normalmente,Normalmente,Raramente
2152,Médio completo/Superior incompleto,Não,Sim,Raramente,Raramente,Sempre,Sempre
2153,Médio completo/Superior incompleto,Não,Sim,Sempre,Raramente,Nunca,Raramente
2154,Analfabeto / Fundamental I incompleto,Não,Não sabe/não responde,Nunca,Sempre,Sempre,Sempre
2155,Fundamental I completo / Fundamental II incompleto,Não sabe/não responde,Não sabe/não responde,Raramente,Normalmente,Raramente,Sempre
2156,Fundamental completo/Médio incompleto,Não sabe/não responde,Não sabe/não responde,Normalmente,"",NÃO SE APLICA,NÃO SE APLICA
2157,Médio completo/Superior incompleto,Não sabe/não responde,Não sabe/não responde,Raramente,"",NÃO SE APLICA,NÃO SE APLICA
2158,Fundamental completo/Médio incompleto,Não sabe/não responde,Não sabe/não responde,Raramente,"",NÃO SE APLICA,NÃO SE APLICA
2159,Médio completo/Superior incompleto,Não sabe/não responde,Não sabe/não responde,Raramente,"",Raramente,NÃO SE APLICA
2160,Fundamental completo/Médio incompleto,Não sabe/não responde,Não sabe/não responde,Normalmente,"",Sempre,Normalmente
2161,Fundamental I completo / Fundamental II incompleto,Não,Não sabe/não responde,Normalmente,Raramente,Normalmente,Normalmente
2162,Analfabeto / Fundamental I incompleto,Não,Não sabe/não responde,Normalmente,NÃO SE APLICA,Raramente,Normalmente
2163,Fundamental I completo / Fundamental II incompleto,Não sabe/não responde,Não sabe/não responde,Normalmente,"",Raramente,Normalmente
2164,Fundamental completo/Médio incompleto,Não,Não,Sempre,Raramente,Normalmente,Normalmente
2165,Fundamental I completo / Fundamental II incompleto,Sim,"",Normalmente,NÃO SE APLICA,Sempre,Normalmente
2166,Fundamental I completo / Fundamental II incompleto,Não,Não,Sempre,Raramente,Normalmente,Raramente
2167,Médio completo/Superior incompleto,Não sabe/não responde,Sim,Sempre,Normalmente,Normalmente,Raramente
2168,Superior completo,Não sabe/não responde,Sim,Sempre,Raramente,Normalmente,Sempre
