"residencia_ID","Tipo","Area","Quant_Pessoas","Tipo_Energia","Fonte_Energia","Material","Quant_Banheiros","Quant_Chuveiros","Atividade_comercial"
2518,Casa,"180.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2519,Casa,"40.0","4.0",Rede geral de distribuicao,"",Madeira,"1,","1.0",Exclusivamente residencial
2520,Casa,"100.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"3,","1.0",Exclusivamente residencial
2521,Casa,"68.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","0.0",Exclusivamente residencial
2522,Casa,"140.0","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2523,Casa,"188.0","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
2524,Casa,"87.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2525,Casa,"46.0","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"3,","1.0",Exclusivamente residencial
2526,Casa,"180.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2527,Casa,"42.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2528,Casa,"68.0","6.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2529,Casa,"57.0","5.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","1.0",Exclusivamente residencial
2530,Casa,"120.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","1.0",Exclusivamente residencial
2531,Casa,"48.0","3.0",Rede geral de distribuicao,"",Madeira,"1,","1.0",Exclusivamente residencial
2532,Casa,"","6.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","3.0",Exclusivamente residencial
2533,Apartamento,"90.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","0.0",Exclusivamente residencial
2534,Apartamento,"76.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
2535,Casa,"116.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"3,","2.0",Exclusivamente residencial
2536,Casa,"90.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
2537,Casa,"169.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"4,","0.0",Exclusivamente residencial
2538,Casa,"130.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","2.0",Exclusivamente residencial
2539,Casa,"110.0","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
2540,Casa,"70.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
2541,Casa,"60.0","2.0",Rede geral de distribuicao,"",Madeira,"4,","1.0",Exclusivamente residencial
2542,Casa,"90.0","3.0",Rede geral de distribuicao,"",Madeira,"1,","1.0",Exclusivamente residencial
2543,Casa,"80.0","4.0",Rede geral de distribuicao,"",Madeira,"1,","1.0",Exclusivamente residencial
2544,Casa,"40.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2545,Casa,"35.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2546,Casa,"33.0","6.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2547,Casa,"34.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2548,Casa,"30.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2549,Casa,"35.0","2.0",Rede geral de distribuicao,"",Madeira,"0,","1.0",Exclusivamente residencial
2550,Casa,"35.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2551,Casa,"33.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2552,Casa,"120.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","2.0",Exclusivamente residencial
2553,Apartamento,"100.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","0.0",Exclusivamente residencial
2554,Apartamento,"78.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2555,Apartamento,"","5.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"3,","1.0",Exclusivamente residencial
2556,Apartamento,"","4.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","2.0",Exclusivamente residencial
2557,Apartamento,"","1.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"1,","1.0",Exclusivamente residencial
2558,Apartamento,"","3.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"1,","2.0",Exclusivamente residencial
2559,Apartamento,"","3.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","1.0",Exclusivamente residencial
2560,Apartamento,"","2.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"1,","1.0",Exclusivamente residencial
2561,Apartamento,"","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","3.0",Exclusivamente residencial
2562,Apartamento,"","3.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"2,","2.0",Exclusivamente residencial
2563,Casa,"","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","4.0",Exclusivamente residencial
2564,Casa,"130.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","0.0",Exclusivamente residencial
2565,Casa,"90.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","0.0",Tem outra(s) atividade(s)
2566,Apartamento,"70.0","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2567,Casa,"80.0","4.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"1,","1.0",Exclusivamente residencial
2568,Casa,"130.0","5.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"3,","0.0",Exclusivamente residencial
2569,Casa,"78.0","4.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"1,","1.0",Exclusivamente residencial
2570,Casa,"81.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2571,Casa,"67.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2572,Casa,"57.0","7.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","1.0",Exclusivamente residencial
2573,Casa,"71.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2574,Apartamento,"70.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2575,Apartamento,"55.0","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2576,Casa,"","3.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","6.0",Exclusivamente residencial
2577,Casa,"132.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
2578,Casa,"140.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
2579,Apartamento,"81.0","3.0",Rede geral de distribuicao,"",Estrutural ou concreto macico,"2,","0.0",Exclusivamente residencial
2580,Apartamento,"86.0","2.0",Rede geral de distribuicao,"",Estrutural ou concreto macico,"2,","1.0",Exclusivamente residencial
2581,Apartamento,"88.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","1.0",Exclusivamente residencial
2582,Apartamento,"78.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2583,Casa,"128.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2584,Casa,"80.0","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","0.0",Exclusivamente residencial
2585,Apartamento,"57.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2586,Casa,"150.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","3.0",Exclusivamente residencial
2587,Casa,"80.0","5.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"2,","0.0",Exclusivamente residencial
2588,Apartamento,"80.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","0.0",Exclusivamente residencial
2589,Apartamento,"76.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2590,Apartamento,"91.0","2.0",Rede geral de distribuicao,"",Estrutural ou concreto macico,"1,","1.0",Exclusivamente residencial
2591,Casa,"142.0","4.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"1,","1.0",Exclusivamente residencial
2592,Apartamento,"86.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","1.0",Exclusivamente residencial
2593,Apartamento,"80.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","0.0",Exclusivamente residencial
2594,Casa,"40.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2595,Casa,"45.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2596,Casa,"35.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","2.0",Exclusivamente residencial
2597,Casa,"42.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2598,Apartamento,"70.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
2599,Apartamento,"70.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","2.0",Exclusivamente residencial
2600,Casa,"78.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2601,Casa,"","7.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","3.0",Exclusivamente residencial
2602,Apartamento,"89.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","0.0",Exclusivamente residencial
2603,Casa,"30.0","4.0",Rede geral de distribuicao,"",Madeira,"0,","1.0",Exclusivamente residencial
2604,Casa,"70.0","2.0",Rede geral de distribuicao,"",Madeira,"2,","1.0",Exclusivamente residencial
2605,Casa,"110.0","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2606,Casa,"50.0","6.0",Rede geral de distribuicao,"",Madeira,"3,","1.0",Exclusivamente residencial
2607,Casa,"100.0","5.0",Rede geral de distribuicao,"",Madeira,"0,","3.0",Exclusivamente residencial
2608,Casa,"45.0","3.0",Rede geral de distribuicao,"",Madeira,"0,","1.0",Exclusivamente residencial
2609,Casa,"65.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","2.0",Exclusivamente residencial
2610,Casa,"","3.0",Rede geral de distribuicao,"",Madeira,"2,","1.0",Exclusivamente residencial
2611,Casa,"","6.0",Rede geral de distribuicao,"",Madeira,"1,","1.0",Exclusivamente residencial
2612,Apartamento,"92.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2613,Apartamento,"53.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2614,Apartamento,"87.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","0.0",Exclusivamente residencial
2615,Apartamento,"82.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","0.0",Exclusivamente residencial
2616,Apartamento,"49.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2617,Apartamento,"38.0","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2618,Apartamento,"72.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2619,Apartamento,"60.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2620,Apartamento,"63.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2621,Casa,"108.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2622,Casa,"66.0","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","3.0",Exclusivamente residencial
2623,Casa,"80.0","5.0",Gerada no domicilio,Outra fonte,Alvenaria c/revestimento externo,"3,","1.0",Exclusivamente residencial
2624,Casa,"450.0","3.0",Gerada no domicilio,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
2625,Apartamento,"92.0","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2626,Apartamento,"87.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2627,Apartamento,"102.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","1.0",Exclusivamente residencial
2628,Apartamento,"82.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","1.0",Exclusivamente residencial
2629,Casa,"36.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2630,Apartamento,"104.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","1.0",Exclusivamente residencial
2631,Apartamento,"79.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2632,Apartamento,"86.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2633,Casa,"102.0","6.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2634,Apartamento,"54.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"3,","1.0",Exclusivamente residencial
2635,Outros,"","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2636,Apartamento,"","8.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"4,","2.0",Exclusivamente residencial
2637,Apartamento,"64.0","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","1.0",Exclusivamente residencial
2638,Apartamento,"46.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2639,Apartamento,"","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"3,","1.0",Exclusivamente residencial
2640,Apartamento,"","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","2.0",Exclusivamente residencial
2641,Apartamento,"","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"3,","2.0",Exclusivamente residencial
2642,Casa,"","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"5,","2.0",Exclusivamente residencial
2643,Casa,"69.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2644,Casa,"95.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2645,Casa,"140.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2646,Casa,"","10.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2647,Casa,"130.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2648,Apartamento,"42.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2649,Apartamento,"42.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2650,Apartamento,"42.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2651,Apartamento,"42.0","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2652,Apartamento,"40.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2653,Apartamento,"42.0","6.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","1.0",Exclusivamente residencial
2654,Apartamento,"42.0","5.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","1.0",Exclusivamente residencial
2655,Apartamento,"42.0","4.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"1,","1.0",Exclusivamente residencial
2656,Apartamento,"42.0","3.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"1,","1.0",Exclusivamente residencial
2657,Casa,"52.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
2658,Casa,"86.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2659,Casa,"101.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2660,Casa,"99.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2661,Casa,"82.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2662,Casa,"","5.0",Gerada no domicilio,Eolica,Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2663,Casa,"210.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
